year,state,geography_standardized,party,total_voters,percent
2017,pennsylvania,Mercer,Democratic,30534,43.25725700199754
2017,pennsylvania,Mercer,Other/Unaffiliated,9124,12.925892869791888
2017,pennsylvania,Mercer,Republican,30929,43.816850128210575
2017,pennsylvania,Mifflin,Democratic,7489,28.84600570063939
2017,pennsylvania,Mifflin,Other/Unaffiliated,2822,10.869732686233727
2017,pennsylvania,Mifflin,Republican,15651,60.28426161312688
2017,pennsylvania,Monroe,Democratic,52089,47.17309207487706
2017,pennsylvania,Monroe,Other/Unaffiliated,21651,19.607683321107398
2017,pennsylvania,Monroe,Republican,36681,33.21922460401554
2017,pennsylvania,Montgomery,Democratic,262838,47.32818104553508
2017,pennsylvania,Montgomery,Other/Unaffiliated,85823,15.453802273152883
2017,pennsylvania,Montgomery,Republican,206691,37.21801668131203
2017,pennsylvania,Montour,Democratic,4703,35.90350408428124
2017,pennsylvania,Montour,Other/Unaffiliated,2115,16.14627070768761
2017,pennsylvania,Montour,Republican,6281,47.95022520803115
2017,pennsylvania,Northampton,Democratic,93465,46.18429244863471
2017,pennsylvania,Northampton,Other/Unaffiliated,37327,18.444563036753735
2017,pennsylvania,Northampton,Republican,71582,35.371144514611565
2017,pennsylvania,Northumberland,Democratic,19333,37.06124796319371
2017,pennsylvania,Northumberland,Other/Unaffiliated,6615,12.680916323205214
2017,pennsylvania,Northumberland,Republican,26217,50.257835713601075
2017,pennsylvania,Perry,Democratic,6857,24.404740719649784
2017,pennsylvania,Perry,Other/Unaffiliated,3495,12.439050432430507
2017,pennsylvania,Perry,Republican,17745,63.1562088479197
2017,pennsylvania,Philadelphia,Democratic,796683,77.24482098637353
2017,pennsylvania,Philadelphia,Other/Unaffiliated,117783,11.420008648657035
2017,pennsylvania,Philadelphia,Republican,116908,11.33517036496945
2017,pennsylvania,Pike,Democratic,14113,34.4547252264349
2017,pennsylvania,Pike,Other/Unaffiliated,8670,21.166475427846
2017,pennsylvania,Pike,Republican,18178,44.3787993457191
2017,pennsylvania,Potter,Democratic,2651,24.875668574645772
2017,pennsylvania,Potter,Other/Unaffiliated,1084,10.171718119545838
2017,pennsylvania,Potter,Republican,6922,64.9526133058084
2017,pennsylvania,Schuylkill,Democratic,31941,37.55069891019386
2017,pennsylvania,Schuylkill,Other/Unaffiliated,10019,11.778605941618368
2017,pennsylvania,Schuylkill,Republican,43101,50.670695148187775
2017,pennsylvania,Snyder,Democratic,5210,24.504962137246604
2017,pennsylvania,Snyder,Other/Unaffiliated,2647,12.45002586896195
2017,pennsylvania,Snyder,Republican,13404,63.04501199379145
2017,pennsylvania,Somerset,Democratic,15833,34.105204204721694
2017,pennsylvania,Somerset,Other/Unaffiliated,4398,9.473548164742375
2017,pennsylvania,Somerset,Republican,26193,56.42124763053593
2017,pennsylvania,Sullivan,Democratic,1482,34.36920222634509
2017,pennsylvania,Sullivan,Other/Unaffiliated,451,10.459183673469388
2017,pennsylvania,Sullivan,Republican,2379,55.17161410018553
2017,pennsylvania,Susquehanna,Democratic,7569,29.580272002501175
2017,pennsylvania,Susquehanna,Other/Unaffiliated,3289,12.853681413162422
2017,pennsylvania,Susquehanna,Republican,14730,57.566046584336405
2017,pennsylvania,Tioga,Democratic,6991,26.308659165318183
2017,pennsylvania,Tioga,Other/Unaffiliated,3587,13.498664057501975
2017,pennsylvania,Tioga,Republican,15995,60.19267677717984
2017,pennsylvania,Union,Democratic,7118,30.21222410865874
2017,pennsylvania,Union,Other/Unaffiliated,3958,16.799660441426145
2017,pennsylvania,Union,Republican,12484,52.98811544991511
2017,pennsylvania,Venango,Democratic,10314,32.996352933648986
2017,pennsylvania,Venango,Other/Unaffiliated,3880,12.412822317486723
2017,pennsylvania,Venango,Republican,17064,54.590824748864286
2017,pennsylvania,Warren,Democratic,10269,34.16849670592933
2017,pennsylvania,Warren,Other/Unaffiliated,4609,15.335729021095363
2017,pennsylvania,Warren,Republican,15176,50.49577427297531
2017,pennsylvania,Washington,Democratic,67424,48.23234852278417
2017,pennsylvania,Washington,Other/Unaffiliated,16092,11.51155304385149
2017,pennsylvania,Washington,Republican,56274,40.256098433364336
2017,pennsylvania,Wayne,Democratic,9573,29.357826300294406
2017,pennsylvania,Wayne,Other/Unaffiliated,5236,16.057409224730126
2017,pennsylvania,Wayne,Republican,17799,54.584764474975465
2017,pennsylvania,Westmoreland,Democratic,111255,45.46922127496097
2017,pennsylvania,Westmoreland,Other/Unaffiliated,28932,11.824327085768466
2017,pennsylvania,Westmoreland,Republican,104495,42.70645163927057
2017,pennsylvania,Wyoming,Democratic,5248,31.236235938337003
2017,pennsylvania,Wyoming,Other/Unaffiliated,1946,11.58264389024463
2017,pennsylvania,Wyoming,Republican,9607,57.181120171418364
2017,pennsylvania,York,Democratic,102358,34.30802748449807
2017,pennsylvania,York,Other/Unaffiliated,47288,15.849840791017261
2017,pennsylvania,York,Republican,148704,49.842131724484666
2017,southdakota,Aurora,Democratic,774,42.4807903402854
2017,southdakota,Aurora,Other/Unaffiliated,258,14.1602634467618
2017,southdakota,Aurora,Republican,790,43.3589462129528
2017,southdakota,Beadle,Democratic,3400,34.68679861252806
2017,southdakota,Beadle,Other/Unaffiliated,2151,21.944501122219958
2017,southdakota,Beadle,Republican,4251,43.36870026525199
2017,southdakota,Bennett,Democratic,817,45.667970933482394
2017,southdakota,Bennett,Other/Unaffiliated,316,17.663499161542763
2017,southdakota,Bennett,Republican,656,36.66852990497485
2017,southdakota,Bon Homme,Democratic,1315,34.129249935115496
2017,southdakota,Bon Homme,Other/Unaffiliated,633,16.428756812873086
2017,southdakota,Bon Homme,Republican,1905,49.441993252011414
2017,southdakota,Brookings,Democratic,5122,29.14366998577525
2017,southdakota,Brookings,Other/Unaffiliated,5163,29.376955903271696
2017,southdakota,Brookings,Republican,7290,41.47937411095306
2017,southdakota,Brown,Democratic,8370,37.27952966328167
2017,southdakota,Brown,Other/Unaffiliated,4287,19.094067343666488
2017,southdakota,Brown,Republican,9795,43.62640299305184
2017,southdakota,Brule,Democratic,1227,38.4037558685446
2017,southdakota,Brule,Other/Unaffiliated,547,17.120500782472615
2017,southdakota,Brule,Republican,1421,44.47574334898279
2017,southdakota,Buffalo,Democratic,626,69.9441340782123
2017,southdakota,Buffalo,Other/Unaffiliated,106,11.843575418994414
2017,southdakota,Buffalo,Republican,163,18.212290502793298
2017,southdakota,Butte,Democratic,983,16.396997497914928
2017,southdakota,Butte,Other/Unaffiliated,1284,21.417848206839032
2017,southdakota,Butte,Republican,3728,62.185154295246036
2017,southdakota,Campbell,Democratic,124,11.41804788213628
2017,southdakota,Campbell,Other/Unaffiliated,89,8.195211786372008
2017,southdakota,Campbell,Republican,873,80.38674033149171
2017,southdakota,Charles Mix,Democratic,2383,43.53306540007307
2017,southdakota,Charles Mix,Other/Unaffiliated,836,15.272195834855681
2017,southdakota,Charles Mix,Republican,2255,41.19473876507125
2017,southdakota,Clark,Democratic,746,30.288266341859522
2017,southdakota,Clark,Other/Unaffiliated,373,15.144133170929761
2017,southdakota,Clark,Republican,1344,54.56760048721072
2017,southdakota,Clay,Democratic,2842,38.93684066310453
2017,southdakota,Clay,Other/Unaffiliated,2100,28.771064529387587
2017,southdakota,Clay,Republican,2357,32.29209480750788
2017,southdakota,Codington,Democratic,4943,30.621979928137776
2017,southdakota,Codington,Other/Unaffiliated,3765,23.324247305166644
2017,southdakota,Codington,Republican,7434,46.05377276669558
2017,southdakota,Corson,Democratic,1184,52.57548845470693
2017,southdakota,Corson,Other/Unaffiliated,430,19.094138543516873
2017,southdakota,Corson,Republican,638,28.3303730017762
2017,southdakota,Custer,Democratic,1153,18.313214739517154
2017,southdakota,Custer,Other/Unaffiliated,1462,23.221092757306224
2017,southdakota,Custer,Republican,3681,58.465692503176626
2017,southdakota,Davison,Democratic,3366,30.47808764940239
2017,southdakota,Davison,Other/Unaffiliated,2418,21.89424121695038
2017,southdakota,Davison,Republican,5260,47.62767113364723
2017,southdakota,Day,Democratic,1821,45.984848484848484
2017,southdakota,Day,Other/Unaffiliated,667,16.843434343434343
2017,southdakota,Day,Republican,1472,37.17171717171717
2017,southdakota,Deuel,Democratic,880,30.27175782593739
2017,southdakota,Deuel,Other/Unaffiliated,736,25.318197454420364
2017,southdakota,Deuel,Republican,1291,44.410044719642244
2017,southdakota,Dewey,Democratic,2023,61.43334345581537
2017,southdakota,Dewey,Other/Unaffiliated,563,17.09687215305193
2017,southdakota,Dewey,Republican,707,21.469784391132706
2017,southdakota,Douglas,Democratic,327,15.951219512195122
2017,southdakota,Douglas,Other/Unaffiliated,192,9.365853658536585
2017,southdakota,Douglas,Republican,1531,74.6829268292683
2017,southdakota,Edmunds,Democratic,808,30.205607476635514
2017,southdakota,Edmunds,Other/Unaffiliated,415,15.514018691588785
2017,southdakota,Edmunds,Republican,1452,54.2803738317757
2017,southdakota,Fall River,Democratic,949,19.226094003241492
2017,southdakota,Fall River,Other/Unaffiliated,1194,24.189627228525122
2017,southdakota,Fall River,Republican,2793,56.58427876823339
2017,southdakota,Faulk,Democratic,1,0.06435006435006435
2017,southdakota,Faulk,Other/Unaffiliated,707,45.4954954954955
2017,southdakota,Faulk,Republican,846,54.440154440154444
2017,southdakota,Grant,Democratic,1478,31.39337298215803
2017,southdakota,Grant,Other/Unaffiliated,964,20.475785896346643
2017,southdakota,Grant,Republican,2266,48.13084112149533
2017,southdakota,Gregory,Democratic,925,34.0449024659551
2017,southdakota,Gregory,Other/Unaffiliated,317,11.667280088332719
2017,southdakota,Gregory,Republican,1475,54.287817445712186
2017,southdakota,Haakon,Democratic,192,14.065934065934066
2017,southdakota,Haakon,Other/Unaffiliated,132,9.6703296703296715
2017,southdakota,Haakon,Republican,1041,76.26373626373626
2017,southdakota,Hamlin,Democratic,760,20.685900925421883
2017,southdakota,Hamlin,Other/Unaffiliated,563,15.323897659227
2017,southdakota,Hamlin,Republican,2351,63.99020141535111
2017,southdakota,Hand,Democratic,661,27.9374471682164
2017,southdakota,Hand,Other/Unaffiliated,273,11.538461538461538
2017,southdakota,Hand,Republican,1432,60.52409129332206
2017,southdakota,Hanson,Democratic,791,26.062602965403624
2017,southdakota,Hanson,Other/Unaffiliated,676,22.27347611202636
2017,southdakota,Hanson,Republican,1568,51.663920922570014
2017,southdakota,Harding,Democratic,105,11.266094420600858
2017,southdakota,Harding,Other/Unaffiliated,78,8.369098712446352
2017,southdakota,Harding,Republican,749,80.36480686695279
2017,southdakota,Hughes,Democratic,2306,21.11528248328908
2017,southdakota,Hughes,Other/Unaffiliated,1851,16.948997344565516
2017,southdakota,Hughes,Republican,6764,61.9357201721454
2017,southdakota,Hutchinson,Democratic,1048,21.365953109072375
2017,southdakota,Hutchinson,Other/Unaffiliated,661,13.47604485219164
2017,southdakota,Hutchinson,Republican,3196,65.15800203873599
2017,southdakota,Hyde,Democratic,101,10.654008438818567
2017,southdakota,Hyde,Other/Unaffiliated,220,23.20675105485232
2017,southdakota,Hyde,Republican,627,66.13924050632912
2017,southdakota,Jackson,Democratic,690,37.056928034371644
2017,southdakota,Jackson,Other/Unaffiliated,331,17.7765843179377
2017,southdakota,Jackson,Republican,841,45.16648764769066
2017,southdakota,Jerauld,Democratic,476,37.717908082408876
2017,southdakota,Jerauld,Other/Unaffiliated,188,14.896988906497624
2017,southdakota,Jerauld,Republican,598,47.385103011093506
2017,southdakota,Jones,Democratic,89,13.204747774480714
2017,southdakota,Jones,Other/Unaffiliated,81,12.01780415430267
2017,southdakota,Jones,Republican,504,74.77744807121661
2017,southdakota,Kingsbury,Democratic,984,29.29443286692468
2017,southdakota,Kingsbury,Other/Unaffiliated,600,17.862459065197974
2017,southdakota,Kingsbury,Republican,1775,52.843108067877345
2017,southdakota,Lake,Democratic,2928,30.06777572396796
2017,southdakota,Lake,Other/Unaffiliated,2300,23.618812897925654
2017,southdakota,Lake,Republican,4510,46.31341137810639
2017,southdakota,Lawrence,Democratic,3627,22.486050836949783
2017,southdakota,Lawrence,Other/Unaffiliated,3857,23.911965282083074
2017,southdakota,Lawrence,Republican,8646,53.60198388096714
2017,southdakota,Lincoln,Democratic,8541,24.88781397517338
2017,southdakota,Lincoln,Other/Unaffiliated,8781,25.58715542863803
2017,southdakota,Lincoln,Republican,16996,49.52503059618859
2017,southdakota,Lyman,Democratic,832,37.835379718053666
2017,southdakota,Lyman,Other/Unaffiliated,270,12.278308321964529
2017,southdakota,Lyman,Republican,1097,49.88631195998181
2017,southdakota,Marshall,Democratic,1202,43.85260853703028
2017,southdakota,Marshall,Other/Unaffiliated,498,18.168551623495073
2017,southdakota,Marshall,Republican,1041,37.978839839474645
2017,southdakota,Mccook,Democratic,1094,30.921424533634823
2017,southdakota,Mccook,Other/Unaffiliated,690,19.502543810062182
2017,southdakota,Mccook,Republican,1754,49.576031656302995
2017,southdakota,Mcpherson,Democratic,273,15.753029428736296
2017,southdakota,Mcpherson,Other/Unaffiliated,219,12.637045585689554
2017,southdakota,Mcpherson,Republican,1241,71.60992498557415
2017,southdakota,Meade,Democratic,3047,18.91137040714995
2017,southdakota,Meade,Other/Unaffiliated,3717,23.069761668321746
2017,southdakota,Meade,Republican,9348,58.01886792452831
2017,southdakota,Mellette,Democratic,474,43.52617079889807
2017,southdakota,Mellette,Other/Unaffiliated,136,12.48852157943067
2017,southdakota,Mellette,Republican,479,43.98530762167126
2017,southdakota,Miner,Democratic,631,42.63513513513513
2017,southdakota,Miner,Other/Unaffiliated,276,18.64864864864865
2017,southdakota,Miner,Republican,573,38.71621621621622
2017,southdakota,Minnehaha,Democratic,37626,32.463352976195615
2017,southdakota,Minnehaha,Other/Unaffiliated,31499,27.17703596973331
2017,southdakota,Minnehaha,Republican,46778,40.359611054071074
2017,southdakota,Moody,Democratic,1611,40.355711422845694
2017,southdakota,Moody,Other/Unaffiliated,918,22.995991983967937
2017,southdakota,Moody,Republican,1463,36.64829659318637
2017,southdakota,Oglala Lakota,Democratic,5409,70.08292303705623
2017,southdakota,Oglala Lakota,Other/Unaffiliated,1786,23.14071002850479
2017,southdakota,Oglala Lakota,Republican,523,6.776366934438974
2017,southdakota,Pennington,Democratic,17052,23.771154543173388
2017,southdakota,Pennington,Other/Unaffiliated,19930,27.783199040901106
2017,southdakota,Pennington,Republican,34752,48.4456464159255
2017,southdakota,Perkins,Democratic,419,19.64369432723863
2017,southdakota,Perkins,Other/Unaffiliated,335,15.705578996718236
2017,southdakota,Perkins,Republican,1379,64.65072667604313
2017,southdakota,Potter,Democratic,292,16.917728852838934
2017,southdakota,Potter,Other/Unaffiliated,153,8.864426419466975
2017,southdakota,Potter,Republican,1281,74.2178447276941
2017,southdakota,Roberts,Democratic,3134,50.20826658122397
2017,southdakota,Roberts,Other/Unaffiliated,1281,20.522268503684714
2017,southdakota,Roberts,Republican,1827,29.269464915091316
2017,southdakota,Sanborn,Democratic,497,32.33571893298633
2017,southdakota,Sanborn,Other/Unaffiliated,224,14.57384515289525
2017,southdakota,Sanborn,Republican,816,53.090435914118416
2017,southdakota,Spink,Democratic,1473,35.726412806209076
2017,southdakota,Spink,Other/Unaffiliated,671,16.274557361144797
2017,southdakota,Spink,Republican,1979,47.99902983264614
2017,southdakota,Stanley,Democratic,457,22.468043264503443
2017,southdakota,Stanley,Other/Unaffiliated,277,13.618485742379546
2017,southdakota,Stanley,Republican,1300,63.913470993117
2017,southdakota,Sully,Democratic,114,10.584958217270195
2017,southdakota,Sully,Other/Unaffiliated,228,21.16991643454039
2017,southdakota,Sully,Republican,735,68.24512534818942
2017,southdakota,Todd,Democratic,2971,66.09566184649611
2017,southdakota,Todd,Other/Unaffiliated,838,18.64293659621802
2017,southdakota,Todd,Republican,686,15.261401557285872
2017,southdakota,Tripp,Democratic,935,25.722145804676757
2017,southdakota,Tripp,Other/Unaffiliated,524,14.415405777166438
2017,southdakota,Tripp,Republican,2176,59.86244841815681
2017,southdakota,Turner,Democratic,1450,26.215874163804013
2017,southdakota,Turner,Other/Unaffiliated,1079,19.50822636051347
2017,southdakota,Turner,Republican,3002,54.27589947568252
2017,southdakota,Union,Democratic,2698,24.861776631035752
2017,southdakota,Union,Other/Unaffiliated,3023,27.856616291927754
2017,southdakota,Union,Republican,5131,47.28160707703649
2017,southdakota,Walworth,Democratic,806,21.643394199785178
2017,southdakota,Walworth,Other/Unaffiliated,485,13.02363050483351
2017,southdakota,Walworth,Republican,2433,65.33297529538132
2017,southdakota,Yankton,Democratic,4167,31.56100886162236
2017,southdakota,Yankton,Other/Unaffiliated,3229,24.456562902370674
2017,southdakota,Yankton,Republican,5807,43.98242823600697
2017,southdakota,Ziebach,Democratic,856,55.80182529335072
2017,southdakota,Ziebach,Other/Unaffiliated,284,18.513689700130378
2017,southdakota,Ziebach,Republican,394,25.684485006518905
2017,westvirginia,-- 1 Of 1 --,Democratic,0,NA
2017,westvirginia,-- 1 Of 1 --,Other/Unaffiliated,0,NA
2017,westvirginia,-- 1 Of 1 --,Republican,0,NA
2017,westvirginia,43.36%,Democratic,31.91,56.34822532226735
2017,westvirginia,43.36%,Other/Unaffiliated,24.56,43.36923891930072
2017,westvirginia,43.36%,Republican,0.16,0.2825357584319266
2017,westvirginia,Barbour,Democratic,3993,40.142756610033175
2017,westvirginia,Barbour,Other/Unaffiliated,2348,23.605107067457524
2017,westvirginia,Barbour,Republican,3606,36.2521363225093
2017,westvirginia,Berkeley,Democratic,21723,29.271940817399038
2017,westvirginia,Berkeley,Other/Unaffiliated,24026,32.37525434234817
2017,westvirginia,Berkeley,Republican,28462,38.352804840252794
2017,westvirginia,Boone,Democratic,9368,61.92490745637229
2017,westvirginia,Boone,Other/Unaffiliated,3054,20.187731359069275
2017,westvirginia,Boone,Republican,2706,17.887361184558433
2017,westvirginia,Braxton,Democratic,4719,57.8237961034187
2017,westvirginia,Braxton,Other/Unaffiliated,1571,19.25009190050239
2017,westvirginia,Braxton,Republican,1871,22.926111996078912
2017,westvirginia,Brooke,Democratic,9553,52.02875660367082
2017,westvirginia,Brooke,Other/Unaffiliated,4137,22.531452535264965
2017,westvirginia,Brooke,Republican,4671,25.43979086106421
2017,westvirginia,Cabell,Democratic,23561,44.43124387116241
2017,westvirginia,Cabell,Other/Unaffiliated,11068,20.871992155087877
2017,westvirginia,Cabell,Republican,18399,34.69676397374972
2017,westvirginia,Calhoun,Democratic,2421,51.47778014033596
